,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
10,200.0,60.0,101100000000.0,18300000000.0,10780000000.0,8384000000.0,7045000000.0,6141000000.0,5449000000.0,4896000000.0,4440000000.0,4063000000.0,3760000000.0,3494000000.0,3255000000.0,3044000000.0,2861000000.0,2695000000.0,2544000000.0,2406000000.0,2280000000.0,2164000000.0,2059000000.0,1835000000.0,1654000000.0,1502000000.0,1374000000.0,1269000000.0,1181000000.0,1105000000.0,1038000000.0,980000000.0,930600000.0,887100000.0,847300000.0,811200000.0,778300000.0,747700000.0,719400000.0,693300000.0,668800000.0,646400000.0,625600000.0,606300000.0,588900000.0,572600000.0,557300000.0,542500000.0,528400000.0,514700000.0,501800000.0,477400000.0,455100000.0,434800000.0,416500000.0,400000000.0,384500000.0,370000000.0,356500000.0,343800000.0,331900000.0,320800000.0,310400000.0,291700000.0,274900000.0,259600000.0,245700000.0,233200000.0,151400000.0,105600000.0,78270000.0,24080000.0
11,2500.0,50.0,453100000000000.0,37240000000000.0,23600000000000.0,17680000000000.0,14020000000000.0,11390000000000.0,9466000000000.0,8138000000000.0,7112000000000.0,6272000000000.0,5591000000000.0,5018000000000.0,4531000000000.0,4120000000000.0,3782000000000.0,3484000000000.0,3228000000000.0,3003000000000.0,2803000000000.0,2628000000000.0,2477000000000.0,2185000000000.0,1975000000000.0,1803000000000.0,1665000000000.0,1552000000000.0,1460000000000.0,1380000000000.0,1312000000000.0,1252000000000.0,1202000000000.0,1158000000000.0,1117000000000.0,1081000000000.0,1050000000000.0,1022000000000.0,999700000000.0,979600000000.0,960200000000.0,942400000000.0,925300000000.0,908400000000.0,892700000000.0,877400000000.0,863000000000.0,848900000000.0,834800000000.0,820700000000.0,806900000000.0,779000000000.0,753400000000.0,730200000000.0,710100000000.0,692300000000.0,675400000000.0,659800000000.0,644900000000.0,631100000000.0,618000000000.0,605900000000.0,594700000000.0,574900000000.0,556200000000.0,538700000000.0,522200000000.0,506700000000.0,389700000000.0,304300000000.0,250400000000.0,105200000000.0
12,2500.0,40.0,354100000000000.0,43740000000000.0,29300000000000.0,22230000000000.0,17610000000000.0,14290000000000.0,11860000000000.0,10190000000000.0,8895000000000.0,7839000000000.0,6985000000000.0,6264000000000.0,5654000000000.0,5138000000000.0,4715000000000.0,4343000000000.0,4023000000000.0,3741000000000.0,3493000000000.0,3275000000000.0,3086000000000.0,2723000000000.0,2461000000000.0,2246000000000.0,2073000000000.0,1933000000000.0,1819000000000.0,1719000000000.0,1634000000000.0,1557000000000.0,1494000000000.0,1439000000000.0,1388000000000.0,1343000000000.0,1303000000000.0,1268000000000.0,1240000000000.0,1215000000000.0,1191000000000.0,1167000000000.0,1145000000000.0,1124000000000.0,1105000000000.0,1086000000000.0,1066000000000.0,1048000000000.0,1030000000000.0,1013000000000.0,995600000000.0,958800000000.0,926900000000.0,898100000000.0,871100000000.0,849100000000.0,828000000000.0,808500000000.0,787900000000.0,770500000000.0,754200000000.0,737000000000.0,723100000000.0,696400000000.0,673200000000.0,649300000000.0,628900000000.0,607700000000.0,453800000000.0,353500000000.0,288800000000.0,129400000000.0
13,200.0,70.0,843200000000.0,289000000000.0,140000000000.0,94070000000.0,71060000000.0,57380000000.0,47780000000.0,40950000000.0,35730000000.0,31660000000.0,28530000000.0,25850000000.0,23560000000.0,21620000000.0,20040000000.0,18630000000.0,17380000000.0,16250000000.0,15220000000.0,14300000000.0,13470000000.0,11780000000.0,10470000000.0,9363000000.0,8443000000.0,7688000000.0,7061000000.0,6512000000.0,6030000000.0,5609000000.0,5252000000.0,4938000000.0,4650000000.0,4388000000.0,4149000000.0,3929000000.0,3727000000.0,3541000000.0,3369000000.0,3213000000.0,3070000000.0,2938000000.0,2821000000.0,2712000000.0,2611000000.0,2516000000.0,2424000000.0,2338000000.0,2256000000.0,2106000000.0,1971000000.0,1850000000.0,1744000000.0,1650000000.0,1563000000.0,1484000000.0,1410000000.0,1341000000.0,1278000000.0,1220000000.0,1167000000.0,1073000000.0,989800000.0,916400000.0,851400000.0,794200000.0,451500000.0,290500000.0,205500000.0,59740000.0
14,1600.0,20.0,5511000000000.0,3546000000000.0,2973000000000.0,2602000000000.0,2341000000000.0,2156000000000.0,2005000000000.0,1879000000000.0,1766000000000.0,1661000000000.0,1563000000000.0,1476000000000.0,1399000000000.0,1331000000000.0,1272000000000.0,1218000000000.0,1172000000000.0,1133000000000.0,1098000000000.0,1066000000000.0,1038000000000.0,977400000000.0,931000000000.0,890400000000.0,855800000000.0,824700000000.0,799100000000.0,775800000000.0,755000000000.0,734500000000.0,718100000000.0,703300000000.0,689100000000.0,676400000000.0,663200000000.0,652500000000.0,643200000000.0,634600000000.0,626300000000.0,616900000000.0,609300000000.0,602000000000.0,595100000000.0,588400000000.0,580400000000.0,574200000000.0,567900000000.0,561700000000.0,555700000000.0,542200000000.0,531000000000.0,520600000000.0,509500000000.0,500800000000.0,492300000000.0,484200000000.0,474700000000.0,467200000000.0,459900000000.0,451300000000.0,444800000000.0,431000000000.0,419300000000.0,406600000000.0,396000000000.0,384400000000.0,298200000000.0,239200000000.0,200100000000.0,97950000000.0
15,1800.0,90.0,84610000000000.0,5849000000000.0,3520000000000.0,2647000000000.0,2160000000000.0,1841000000000.0,1606000000000.0,1440000000000.0,1307000000000.0,1196000000000.0,1102000000000.0,1021000000000.0,950500000000.0,889500000000.0,837700000000.0,791300000000.0,751400000000.0,716500000000.0,685400000000.0,657600000000.0,632900000000.0,582800000000.0,545300000000.0,513500000000.0,487000000000.0,464500000000.0,446200000000.0,429800000000.0,415400000000.0,402500000000.0,391400000000.0,381500000000.0,372100000000.0,363700000000.0,356100000000.0,349200000000.0,343200000000.0,337800000000.0,332500000000.0,327600000000.0,322900000000.0,318300000000.0,314100000000.0,309900000000.0,306100000000.0,302200000000.0,298400000000.0,294600000000.0,290900000000.0,283700000000.0,276900000000.0,270600000000.0,264900000000.0,259800000000.0,254800000000.0,250100000000.0,245600000000.0,241300000000.0,237200000000.0,233300000000.0,229600000000.0,222800000000.0,216300000000.0,210200000000.0,204400000000.0,198900000000.0,156200000000.0,123500000000.0,102900000000.0,45130000000.0
16,20000.0,10.0,4.042e+16,13630000000000.0,10690000000000.0,8985000000000.0,7610000000000.0,6558000000000.0,5703000000000.0,4963000000000.0,4326000000000.0,3780000000000.0,3325000000000.0,2938000000000.0,2594000000000.0,2291000000000.0,2026000000000.0,1793000000000.0,1588000000000.0,1404000000000.0,1239000000000.0,1095000000000.0,970500000000.0,722800000000.0,538600000000.0,400000000000.0,296900000000.0,222400000000.0,165800000000.0,122600000000.0,90590000000.0,67220000000.0,49610000000.0,36230000000.0,26440000000.0,19300000000.0,13970000000.0,9956000000.0,7080000000.0,5014000000.0,3519000000.0,2425000000.0,1668000000.0,1135000000.0,763500000.0,500200000.0,326100000.0,208300000.0,131900000.0,80970000.0,49590000.0,17880000.0,6712000.0,3340000.0,2470000.0,2241000.0,2195000.0,2204000.0,2226000.0,2253000.0,2282000.0,2309000.0,2335000.0,2388000.0,2437000.0,2484000.0,2516000.0,2547000.0,3230000.0,1990000.0,2578000.0,2633000.0
17,1000.0,50.0,12200000000000.0,734400000000.0,374800000000.0,260000000000.0,205200000000.0,172400000000.0,150000000000.0,135100000000.0,123700000000.0,114700000000.0,107700000000.0,101700000000.0,96330000000.0,91710000000.0,87860000000.0,84270000000.0,81190000000.0,78410000000.0,75890000000.0,73610000000.0,71580000000.0,67340000000.0,64160000000.0,61410000000.0,59100000000.0,57070000000.0,55470000000.0,54020000000.0,52710000000.0,51520000000.0,50490000000.0,49560000000.0,48680000000.0,47860000000.0,47110000000.0,46400000000.0,45760000000.0,45160000000.0,44580000000.0,44030000000.0,43510000000.0,43000000000.0,42530000000.0,42080000000.0,41650000000.0,41220000000.0,40800000000.0,40380000000.0,39980000000.0,39210000000.0,38470000000.0,37770000000.0,37130000000.0,36530000000.0,35940000000.0,35380000000.0,34840000000.0,34310000000.0,33800000000.0,33310000000.0,32840000000.0,31950000000.0,31100000000.0,30290000000.0,29510000000.0,28780000000.0,23040000000.0,18460000000.0,15490000000.0,6926000000.0
18,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,900.0,30.0,280600000000.0,167000000000.0,142300000000.0,126100000000.0,115100000000.0,107100000000.0,100600000000.0,95620000000.0,91310000000.0,87730000000.0,84770000000.0,82080000000.0,79620000000.0,77400000000.0,75480000000.0,73560000000.0,71910000000.0,70350000000.0,68890000000.0,67530000000.0,66300000000.0,63570000000.0,61480000000.0,59610000000.0,57980000000.0,56470000000.0,55270000000.0,54170000000.0,53140000000.0,52060000000.0,51220000000.0,50450000000.0,49700000000.0,49000000000.0,48220000000.0,47600000000.0,47020000000.0,46470000000.0,45940000000.0,45310000000.0,44820000000.0,44350000000.0,43910000000.0,43490000000.0,42950000000.0,42550000000.0,42160000000.0,41770000000.0,41390000000.0,40530000000.0,39840000000.0,39180000000.0,38430000000.0,37850000000.0,37290000000.0,36740000000.0,36080000000.0,35560000000.0,35050000000.0,34440000000.0,33980000000.0,32970000000.0,32140000000.0,31210000000.0,30450000000.0,29600000000.0,23340000000.0,18940000000.0,15940000000.0,7930000000.0
20,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25000.0,40.0,861500000000000.0,7298000000000.0,5187000000000.0,3994000000000.0,3157000000000.0,2582000000000.0,2146000000000.0,1795000000000.0,1509000000000.0,1279000000000.0,1098000000000.0,948500000000.0,821700000000.0,714400000000.0,624700000000.0,548500000000.0,483000000000.0,425700000000.0,375700000000.0,332500000000.0,296000000000.0,224800000000.0,173700000000.0,135900000000.0,108100000000.0,87960000000.0,72810000000.0,61070000000.0,52080000000.0,45160000000.0,39760000000.0,35430000000.0,31920000000.0,29050000000.0,26660000000.0,24620000000.0,22880000000.0,21400000000.0,20100000000.0,18960000000.0,17970000000.0,17080000000.0,16320000000.0,15620000000.0,14990000000.0,14390000000.0,13840000000.0,13310000000.0,12820000000.0,11920000000.0,11120000000.0,10410000000.0,9785000000.0,9231000000.0,8720000000.0,8252000000.0,7820000000.0,7421000000.0,7052000000.0,6715000000.0,6406000000.0,5862000000.0,5384000000.0,4963000000.0,4592000000.0,4267000000.0,2348000000.0,1480000000.0,1041000000.0,315800000.0
22,9000.0,30.0,1.111e+17,1772000000000000.0,334400000000000.0,114200000000000.0,53420000000000.0,30020000000000.0,18530000000000.0,12770000000000.0,9266000000000.0,6901000000000.0,5284000000000.0,4119000000000.0,3266000000000.0,2642000000000.0,2202000000000.0,1852000000000.0,1571000000000.0,1342000000000.0,1155000000000.0,1000000000000.0,872100000000.0,645500000000.0,496900000000.0,386000000000.0,303100000000.0,240300000000.0,191600000000.0,154500000000.0,126400000000.0,105000000000.0,89190000000.0,77070000000.0,66900000000.0,58550000000.0,51620000000.0,45840000000.0,41150000000.0,37180000000.0,33690000000.0,30670000000.0,28020000000.0,25630000000.0,23570000000.0,21700000000.0,20040000000.0,18520000000.0,17100000000.0,15770000000.0,14560000000.0,12280000000.0,10450000000.0,9004000000.0,7906000000.0,7056000000.0,6322000000.0,5696000000.0,5152000000.0,4684000000.0,4280000000.0,3931000000.0,3633000000.0,3167000000.0,2778000000.0,2449000000.0,2170000000.0,1934000000.0,750600000.0,350800000.0,179800000.0,8567000.0
23,700.0,80.0,4346000000000.0,607200000000.0,294400000000.0,198400000000.0,151100000000.0,123000000000.0,103500000000.0,89750000000.0,79300000000.0,71140000000.0,64890000000.0,59540000000.0,54940000000.0,51020000000.0,47820000000.0,44940000000.0,42390000000.0,40080000000.0,37980000000.0,36090000000.0,34410000000.0,30940000000.0,28270000000.0,26030000000.0,24160000000.0,22610000000.0,21350000000.0,20240000000.0,19260000000.0,18390000000.0,17660000000.0,17010000000.0,16410000000.0,15850000000.0,15350000000.0,14870000000.0,14440000000.0,14040000000.0,13660000000.0,13310000000.0,12980000000.0,12680000000.0,12410000000.0,12160000000.0,11920000000.0,11690000000.0,11470000000.0,11260000000.0,11060000000.0,10680000000.0,10340000000.0,10020000000.0,9738000000.0,9478000000.0,9231000000.0,8999000000.0,8781000000.0,8574000000.0,8376000000.0,8192000000.0,8018000000.0,7698000000.0,7403000000.0,7131000000.0,6880000000.0,6650000000.0,5020000000.0,3895000000.0,3195000000.0,1362000000.0
24,9000.0,10.0,1.703e+17,3749000000000000.0,742500000000000.0,256800000000000.0,120000000000000.0,66980000000000.0,40910000000000.0,27890000000000.0,20030000000000.0,14760000000000.0,11180000000000.0,8607000000000.0,6744000000000.0,5395000000000.0,4458000000000.0,3719000000000.0,3129000000000.0,2657000000000.0,2275000000000.0,1960000000000.0,1701000000000.0,1251000000000.0,962900000000.0,749700000000.0,591100000000.0,470500000000.0,377100000000.0,306500000000.0,253000000000.0,212300000000.0,182600000000.0,160000000000.0,140600000000.0,124400000000.0,110900000000.0,99440000000.0,90100000000.0,82050000000.0,74860000000.0,68600000000.0,62990000000.0,57860000000.0,53410000000.0,49340000000.0,45670000000.0,42290000000.0,39120000000.0,36150000000.0,33420000000.0,28250000000.0,24080000000.0,20790000000.0,18280000000.0,16340000000.0,14650000000.0,13220000000.0,11960000000.0,10890000000.0,9957000000.0,9157000000.0,8474000000.0,7408000000.0,6516000000.0,5760000000.0,5119000000.0,4577000000.0,1823000000.0,879100000.0,459400000.0,22680000.0
